v_categories_id,v_categories_image,v_categories_name_1,v_categories_description_1,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1
"5578","TPC002031.jpg","Tigra 66kW (94-01)","Products available for your Opel Tigra  are listed below","","",""
"5579","TPC002032.jpg","Tigra Twin Port 66kW (04-on)","Products available for your Opel Tigra  are listed below","","",""
"5580","TPC002033.jpg","Tigra CDTi 55kW (05-07)","Products available for your Opel Tigra  are listed below","","",""
"5581","Cat2OpelVectra.jpg","Vectra","Please select the model code of your Opel Vectra from the list below","","",""
"5582","Cat3OpelVectraVectraB.jpg","Vectra Vectra B","Please select the variant of your Opel Vectra Vectra B from the list below","","",""
"5583","TPC002034.jpg","Vectra 85kW (95-00)","Products available for your Opel Vectra Vectra B are listed below","","",""
"5584","TPC002035.jpg","Vectra 55kW (95-00)","Products available for your Opel Vectra Vectra B are listed below","","",""
"5585","TPC002036.jpg","Vectra 125kW (95-02)","Products available for your Opel Vectra Vectra B are listed below","","",""
"5586","TPC002037.jpg","Vectra 100kW (96-00)","Products available for your Opel Vectra Vectra B are listed below","","",""
"5587","TPC002038.jpg","Vectra 74kW (96-02)","Products available for your Opel Vectra Vectra B are listed below","","",""
"5588","TPC002039.jpg","Vectra Di 60kW (97-99)","Products available for your Opel Vectra Vectra B are listed below","","",""
"5589","TPC002040.jpg","Vectra 92kW (97-02)","Products available for your Opel Vectra Vectra B are listed below","","",""
"5590","TPC002041.jpg","Vectra DTi 92kW (99-02)","Products available for your Opel Vectra Vectra B are listed below","","",""
"5591","TPC002042.jpg","Vectra DTi 75kW (99-01)","Products available for your Opel Vectra Vectra B are listed below","","",""
"5592","TPC002043.jpg","Vectra 144kW (99-02)","Products available for your Opel Vectra Vectra B are listed below","","",""
"5593","TPC002044.jpg","Vectra 108kW (00-02)","Products available for your Opel Vectra Vectra B are listed below","","",""
"5594","TPC002045.jpg","Vectra 133kW (00-02)","Products available for your Opel Vectra Vectra B are listed below","","",""
"5595","Cat3OpelVectraVectraC.jpg","Vectra Vectra C","Please select the variant of your Opel Vectra Vectra C from the list below","","",""
"5596","TPC002046.jpg","Vectra 2.0 T 131kW (02-08)","Products available for your Opel Vectra Vectra C are listed below","","",""
"5597","TPC002047.jpg","Vectra CDTi 89kW (02-08)","Products available for your Opel Vectra Vectra C are listed below","","",""
"5598","TPC002048.jpg","Vectra CDTi 110kW (02-08)","Products available for your Opel Vectra Vectra C are listed below","","",""
"5599","TPC002049.jpg","Vectra V6 CDTi 130kW (02-06)","Products available for your Opel Vectra Vectra C are listed below","","",""
"5600","TPC002050.jpg","Vectra 1.9 CDTi 74kW (05-08)","Products available for your Opel Vectra Vectra C are listed below","","",""
"5601","TPC002051.jpg","Vectra 2.2i Direct 114kW (05-on)","Products available for your Opel Vectra Vectra C are listed below","","",""
"5602","TPC002052.jpg","Vectra 2.8 V6 169kW (05-07)","Products available for your Opel Vectra Vectra C are listed below","","",""
"5603","TPC002053.jpg","Vectra VXR 188kW (05-on)","Products available for your Opel Vectra Vectra C are listed below","","",""
"5604","TPC002054.jpg","Vectra VXR 206kW (06-on)","Products available for your Opel Vectra Vectra C are listed below","","",""
"5605","TPC002055.jpg","Vectra 1.8 VVT 103kW (07-08)","Products available for your Opel Vectra Vectra C are listed below","","",""
"5606","TPC002056.jpg","Vectra V6 CDTi 136kW (07-on)","Products available for your Opel Vectra Vectra C are listed below","","",""
"5607","Cat2OpelVivaro.jpg","Vivaro","Please select the variant of your Opel Vivaro from the list below","","",""
"5608","TPC002057.jpg","Vivaro 1.9 CDTi / Di Euro3 61kW (01-on)","Products available for your Opel Vivaro  are listed below","","",""
"5609","TPC002058.jpg","Vivaro 1.9 CDTi / DTi Euro3 74kW (01-on)","Products available for your Opel Vivaro  are listed below","","",""
"5610","TPC002059.jpg","Vivaro 2.5 CDTi Euro3 100kW (03-on)","Products available for your Opel Vivaro  are listed below","","",""
"5611","TPC002060.jpg","Vivaro 2.0 CDTi Euro4 85kW (06-09)","Products available for your Opel Vivaro  are listed below","","",""
"5612","TPC002061.jpg","Vivaro 2.0 CDTi Euro4 68kW (06-09)","Products available for your Opel Vivaro  are listed below","","",""
"5613","TPC002062.jpg","Vivaro 2.5 CDTi Euro4 108kW (06-on)","Products available for your Opel Vivaro  are listed below","","",""
"5614","TPC002063.jpg","Vivaro 2.0 CDTi Euro5 68kW (10-on)","Products available for your Opel Vivaro  are listed below","","",""
"5615","TPC002064.jpg","Vivaro 2.0 CDTi Euro5 86kW (11-on)","Products available for your Opel Vivaro  are listed below","","",""
"5616","Cat2OpelVX220.jpg","VX220","Please select the variant of your Opel VX220 from the list below","","",""
"5617","TPC002065.jpg","VX220 108kW (00-03)","Products available for your Opel VX220  are listed below","","",""
"5618","TPC002066.jpg","VX220 2.0T 147kW (03-05)","Products available for your Opel VX220  are listed below","","",""
"5619","TPC002067.jpg","VX220 VXR 162kW (03-05)","Products available for your Opel VX220  are listed below","","",""
"5620","Cat2OpelVXR8.jpg","VXR8","Please select the variant of your Opel VXR8 from the list below","","",""
"5621","TPC002068.jpg","VXR8 6.0 V8 307kW (07-on)","Products available for your Opel VXR8  are listed below","","",""
"5622","TPC002069.jpg","VXR8 6.2 V8 317kW (08-on)","Products available for your Opel VXR8  are listed below","","",""
"5623","Cat2OpelZafira.jpg","Zafira","Please select the variant of your Opel Zafira from the list below","","",""
"5624","TPC002070.jpg","Zafira Di 60kW (99-00)","Products available for your Opel Zafira  are listed below","","",""
"5625","TPC002071.jpg","Zafira DTi 75kW (00-on)","Products available for your Opel Zafira  are listed below","","",""
"5626","TPC002072.jpg","Zafira 108kW (00-05)","Products available for your Opel Zafira  are listed below","","",""
"5627","TPC002073.jpg","Zafira 74kW (00-05)","Products available for your Opel Zafira  are listed below","","",""
"5628","TPC002074.jpg","Zafira 92kW (00-05)","Products available for your Opel Zafira  are listed below","","",""
"5629","TPC002075.jpg","Zafira Gsi 141kW (01-05)","Products available for your Opel Zafira  are listed below","","",""
"5630","TPC002076.jpg","Zafira CDTi 110kW (05-on)","Products available for your Opel Zafira  are listed below","","",""
"5631","TPC002077.jpg","Zafira CDTi 89kW (05-on)","Products available for your Opel Zafira  are listed below","","",""
"5632","TPC002078.jpg","Zafira VXR 177kW (05-on)","Products available for your Opel Zafira  are listed below","","",""
"5633","TPC002079.jpg","Zafira 2.0 T SRI 150kW (05-on)","Products available for your Opel Zafira  are listed below","","",""
"5634","TPC002080.jpg","Zafira B 1.6i 77kW (05-09)","Products available for your Opel Zafira  are listed below","","",""
"5635","TPC002081.jpg","Zafira 1.8 VVT 103kW (07-on)","Products available for your Opel Zafira  are listed below","","",""
"5636","TPC002083.jpg","Zafira 1.4T 16V (Zafira) 103kW (11-on)","Products available for your Opel Zafira  are listed below","","",""
"5637","Cat1Volkswagen.jpg","Volkswagen","Please select the model of your Volkswagen from the list below","","",""
"5638","Cat2VolkswagenAmarok.jpg","Amarok","Please select the variant of your Volkswagen Amarok from the list below","","",""
"5639","TPC002084.jpg","Amarok 2.0 BiTDI 121kW (10-on)","Products available for your Volkswagen Amarok  are listed below","","",""
"5640","TPC002085.jpg","Amarok 2.0 BiTDI 133kW (12-on)","Products available for your Volkswagen Amarok  are listed below","","",""
"5641","Cat2VolkswagenBeetle.jpg","Beetle","Please select the variant of your Volkswagen Beetle from the list below","","",""
"5642","TPC002086.jpg","Beetle 1.8 T 20V 112kW (98-02)","Products available for your Volkswagen Beetle  are listed below","","",""
"5643","TPC002087.jpg","Beetle 86kW (99-on)","Products available for your Volkswagen Beetle  are listed below","","",""
"5644","TPC002088.jpg","Beetle 127kW (00-04)","Products available for your Volkswagen Beetle  are listed below","","",""
"5645","TPC002089.jpg","Beetle TDI 75kW (01-05)","Products available for your Volkswagen Beetle  are listed below","","",""
"5646","TPC002090.jpg","Beetle 1.9 TDI 79kW (05-on)","Products available for your Volkswagen Beetle  are listed below","","",""
"5647","TPC002091.jpg","Beetle 1.6 TDI / BlueMotion 77kW (11-on)","Products available for your Volkswagen Beetle  are listed below","","",""
"5648","Cat2VolkswagenBora.jpg","Bora","Please select the variant of your Volkswagen Bora from the list below","","",""
"5649","TPC002092.jpg","Bora 112kW (98-00)","Products available for your Volkswagen Bora  are listed below","","",""
"5650","TPC002093.jpg","Bora TDI 83kW (99-01)","Products available for your Volkswagen Bora  are listed below","","",""
"5651","TPC002094.jpg","Bora TDI 68kW (99-01)","Products available for your Volkswagen Bora  are listed below","","",""
"5652","TPC002095.jpg","Bora TDI 86kW (99-01)","Products available for your Volkswagen Bora  are listed below","","",""
"5653","TPC002096.jpg","Bora 86kW (99-on)","Products available for your Volkswagen Bora  are listed below","","",""
"5654","TPC002097.jpg","Bora 153kW (00-04)","Products available for your Volkswagen Bora  are listed below","","",""
"5655","TPC002098.jpg","Bora 127kW (00-04)","Products available for your Volkswagen Bora  are listed below","","",""
"5656","TPC002099.jpg","Bora TDI 97kW (01-04)","Products available for your Volkswagen Bora  are listed below","","",""
"5657","TPC002100.jpg","Bora TDI 75kW (01-04)","Products available for your Volkswagen Bora  are listed below","","",""
"5658","TPC002101.jpg","Bora TDI 112kW (01-04)","Products available for your Volkswagen Bora  are listed below","","",""
"5659","TPC002102.jpg","Bora 112kW (01-04)","Products available for your Volkswagen Bora  are listed below","","",""
"5660","TPC002103.jpg","Bora 135kW (02-04)","Products available for your Volkswagen Bora  are listed below","","",""
"5661","Cat2VolkswagenCaddy.jpg","Caddy","Please select the variant of your Volkswagen Caddy from the list below","","",""
"5662","TPC002105.jpg","Caddy TDI 68kW (98-03)","Products available for your Volkswagen Caddy  are listed below","","",""
"5663","TPC002106.jpg","Caddy 1.9 TDI 78kW (04-on)","Products available for your Volkswagen Caddy  are listed below","","",""
"5664","TPC002107.jpg","Caddy 2.0 TDI PD 103kW (08-on)","Products available for your Volkswagen Caddy  are listed below","","",""
"5665","TPC002108.jpg","Caddy 1.6 TDI / BlueMotion 56kW (10-on)","Products available for your Volkswagen Caddy  are listed below","","",""
"5666","TPC002109.jpg","Caddy 1.6 TDI / BlueMotion 76kW (10-on)","Products available for your Volkswagen Caddy  are listed below","","",""
"5667","TPC002110.jpg","Caddy 2.0 TDI CR 103kW (10-on)","Products available for your Volkswagen Caddy  are listed below","","",""
"5668","Cat2VolkswagenCalifornia.jpg","California","Please select the variant of your Volkswagen California from the list below","","",""
"5669","TPC002111.jpg","California 2.0 BiTDI CR 133kW (09-on)","Products available for your Volkswagen California  are listed below","","",""
"5670","Cat2VolkswagenCaravelle.jpg","Caravelle","Please select the variant of your Volkswagen Caravelle from the list below","","",""
"5671","TPC002113.jpg","Caravelle 2.8 V6 130kW (94-99)","Products available for your Volkswagen Caravelle  are listed below","","",""
"5672","TPC002114.jpg","Caravelle TDI 79kW (03-on)","Products available for your Volkswagen Caravelle  are listed below","","",""
"5673","TPC002115.jpg","Caravelle T5 2.5 TDI PD 128kW (03-10)","Products available for your Volkswagen Caravelle  are listed below","","",""
"5674","TPC002116.jpg","Caravelle T5 2.5 TDI PD 96kW (03-09)","Products available for your Volkswagen Caravelle  are listed below","","",""
"5675","TPC002117.jpg","Caravelle 173kW (04-on)","Products available for your Volkswagen Caravelle  are listed below","","",""
"5676","TPC002118.jpg","Caravelle 2.0 BiTDI CR 133kW (09-on)","Products available for your Volkswagen Caravelle  are listed below","","",""
"5677","Cat2VolkswagenCorrado.jpg","Corrado","Please select the variant of your Volkswagen Corrado from the list below","","",""
"5678","TPC002119.jpg","Corrado 142kW (92-96)","Products available for your Volkswagen Corrado  are listed below","","",""
"5679","TPC002120.jpg","Corrado 102kW (92-96)","Products available for your Volkswagen Corrado  are listed below","","",""
"5680","TPC002121.jpg","Corrado 86kW (94-95)","Products available for your Volkswagen Corrado  are listed below","","",""
"5681","Cat2VolkswagenCrafter.jpg","Crafter","Please select the variant of your Volkswagen Crafter from the list below","","",""
"5682","TPC002122.jpg","Crafter 2.5TDI 100kW (06-on)","Products available for your Volkswagen Crafter  are listed below","","",""
"5683","TPC002123.jpg","Crafter 2.5TDI 81kW (06-on)","Products available for your Volkswagen Crafter  are listed below","","",""
"5684","TPC002124.jpg","Crafter 2.5TDI 121kW (06-on)","Products available for your Volkswagen Crafter  are listed below","","",""
"5685","TPC002125.jpg","Crafter 2.5TDI 65kW (06-on)","Products available for your Volkswagen Crafter  are listed below","","",""
"5686","TPC002128.jpg","Crafter 2.0 TDI CR30/35/50 100kW (11-on)","Products available for your Volkswagen Crafter  are listed below","","",""
"5687","TPC002129.jpg","Crafter 2.0 TDI CR30/35/50 81kW (11-on)","Products available for your Volkswagen Crafter  are listed below","","",""
